order_id,side,price,quantity,type
837,SELL,10065,469,LIMIT
838,BUY,10021,283,LIMIT
839,SELL,9972,403,LIMIT
840,SELL,9991,76,LIMIT
841,BUY,0,289,MARKET
842,SELL,0,451,MARKET
843,SELL,10055,249,LIMIT
844,SELL,10008,207,LIMIT
845,SELL,10014,354,LIMIT
846,BUY,10005,460,LIMIT
847,BUY,10009,160,LIMIT
848,SELL,0,351,MARKET
849,BUY,10065,227,LIMIT
850,SELL,10047,331,LIMIT
851,BUY,10021,380,LIMIT
852,SELL,10034,406,LIMIT
853,BUY,10032,207,LIMIT
854,BUY,9992,429,LIMIT
855,BUY,9972,471,LIMIT
856,BUY,10025,259,LIMIT
857,BUY,9996,191,LIMIT
858,SELL,10026,301,LIMIT
859,SELL,10000,384,LIMIT
860,BUY,10017,26,LIMIT
861,BUY,0,332,MARKET
862,BUY,10018,263,LIMIT
863,BUY,9981,332,LIMIT
864,BUY,10041,413,LIMIT
865,SELL,10012,437,LIMIT
866,SELL,10023,155,LIMIT
867,SELL,9965,262,LIMIT
868,SELL,10042,312,LIMIT
869,SELL,10027,33,LIMIT
870,SELL,10001,134,LIMIT
871,SELL,10033,392,LIMIT
872,BUY,10042,207,LIMIT
873,SELL,10059,14,LIMIT
874,SELL,0,133,MARKET
875,SELL,9972,299,LIMIT
876,BUY,10060,114,LIMIT
877,SELL,0,344,MARKET
878,SELL,10054,449,LIMIT
879,BUY,10031,66,LIMIT
880,SELL,10043,391,LIMIT
881,SELL,9999,182,LIMIT
882,SELL,10012,191,LIMIT
883,SELL,9985,241,LIMIT
884,BUY,9993,257,LIMIT
885,SELL,10020,28,LIMIT
886,BUY,0,176,MARKET
887,SELL,10058,93,LIMIT
888,SELL,9988,161,LIMIT
889,BUY,10002,108,LIMIT
890,BUY,10063,400,LIMIT
891,BUY,10046,220,LIMIT
892,SELL,0,197,MARKET
893,BUY,10057,192,LIMIT
894,SELL,10030,98,LIMIT
895,BUY,9993,116,LIMIT
896,SELL,9976,197,LIMIT
897,SELL,9969,153,LIMIT
898,SELL,10040,269,LIMIT
899,SELL,0,69,MARKET
900,SELL,9988,85,LIMIT
901,BUY,10057,68,LIMIT
902,BUY,9984,64,LIMIT
903,BUY,10044,131,LIMIT
904,BUY,9970,339,LIMIT
905,BUY,9977,214,LIMIT
906,SELL,9995,243,LIMIT
907,BUY,10051,323,LIMIT
908,SELL,9975,340,LIMIT
909,SELL,10053,71,LIMIT
910,BUY,10043,61,LIMIT
911,BUY,10027,102,LIMIT
912,BUY,10031,499,LIMIT
913,SELL,10001,83,LIMIT
914,SELL,0,353,MARKET
915,SELL,9964,344,LIMIT
916,BUY,10047,253,LIMIT
917,BUY,9970,371,LIMIT
918,BUY,0,330,MARKET
919,SELL,0,152,MARKET
920,SELL,9983,448,LIMIT
921,SELL,10046,161,LIMIT
922,BUY,10057,456,LIMIT
923,BUY,0,340,MARKET
924,BUY,10016,490,LIMIT
925,SELL,0,48,MARKET
926,SELL,10012,205,LIMIT
927,SELL,10049,436,LIMIT
928,SELL,9982,58,LIMIT
929,BUY,0,433,MARKET
930,BUY,10034,248,LIMIT
931,SELL,10008,399,LIMIT
932,BUY,0,451,MARKET
933,BUY,10023,58,LIMIT
934,SELL,9994,336,LIMIT
935,BUY,10047,269,LIMIT
936,BUY,0,343,MARKET
937,BUY,10055,128,LIMIT
938,SELL,10044,198,LIMIT
939,BUY,9981,259,LIMIT
940,SELL,0,39,MARKET
941,SELL,9996,26,LIMIT
942,BUY,10010,207,LIMIT
943,BUY,10034,230,LIMIT
944,SELL,9975,255,LIMIT
945,BUY,10013,19,LIMIT
946,BUY,10039,494,LIMIT
947,SELL,0,288,MARKET
948,SELL,0,187,MARKET
949,BUY,10003,287,LIMIT
950,SELL,10008,367,LIMIT
951,BUY,10046,114,LIMIT
952,SELL,10042,494,LIMIT
953,SELL,9966,460,LIMIT
954,SELL,10051,381,LIMIT
955,SELL,10039,101,LIMIT
956,BUY,0,202,MARKET
957,SELL,9983,367,LIMIT
958,BUY,9964,475,LIMIT
959,BUY,10017,235,LIMIT
960,BUY,0,3,MARKET
961,BUY,10017,430,LIMIT
962,SELL,0,400,MARKET
963,BUY,9978,54,LIMIT
964,SELL,10011,215,LIMIT
965,BUY,10006,497,LIMIT
966,SELL,9980,212,LIMIT
967,SELL,10034,441,LIMIT
968,BUY,10043,366,LIMIT
969,SELL,0,68,MARKET
970,BUY,10053,327,LIMIT
971,BUY,10036,246,LIMIT
972,SELL,10034,147,LIMIT
973,BUY,9969,196,LIMIT
974,BUY,9990,137,LIMIT
975,SELL,9982,430,LIMIT
976,SELL,10032,17,LIMIT
977,SELL,10049,379,LIMIT
978,BUY,10035,200,LIMIT
979,SELL,9969,475,LIMIT
980,SELL,10063,500,LIMIT
981,SELL,0,28,MARKET
982,SELL,10062,441,LIMIT
983,BUY,0,361,MARKET
984,SELL,10033,379,LIMIT
985,BUY,9989,151,LIMIT
986,BUY,0,39,MARKET
987,BUY,9979,194,LIMIT
988,SELL,9996,67,LIMIT
989,SELL,10021,364,LIMIT
990,BUY,10002,306,LIMIT
991,SELL,10033,282,LIMIT
992,BUY,10000,270,LIMIT
993,BUY,10059,259,LIMIT
994,SELL,10009,48,LIMIT
995,BUY,0,340,MARKET
996,SELL,9985,487,LIMIT
997,SELL,0,422,MARKET
998,BUY,10004,229,LIMIT
999,BUY,0,350,MARKET
1000,SELL,0,484,MARKET
1001,SELL,10050,145,LIMIT
1002,SELL,10022,229,LIMIT
1003,BUY,10040,99,LIMIT
1004,BUY,0,86,MARKET
1005,BUY,9984,344,LIMIT
1006,BUY,0,218,MARKET
1007,BUY,10047,450,LIMIT
1008,SELL,9968,383,LIMIT
1009,BUY,10051,170,LIMIT
1010,BUY,9981,407,LIMIT
1011,BUY,9988,467,LIMIT
1012,SELL,10039,208,LIMIT
1013,SELL,10045,61,LIMIT
1014,BUY,10039,33,LIMIT
1015,BUY,9970,184,LIMIT
1016,BUY,10049,155,LIMIT
1017,BUY,10019,196,LIMIT
1018,BUY,10031,113,LIMIT
1019,SELL,10031,152,LIMIT
1020,BUY,10056,332,LIMIT
1021,BUY,10034,73,LIMIT
1022,BUY,10038,202,LIMIT
1023,BUY,10058,380,LIMIT
1024,SELL,10046,436,LIMIT
1025,BUY,9993,316,LIMIT
1026,BUY,10050,410,LIMIT
1027,BUY,0,478,MARKET
1028,SELL,9976,149,LIMIT
1029,BUY,9993,372,LIMIT
1030,SELL,0,183,MARKET
1031,BUY,10047,36,LIMIT
1032,SELL,10009,316,LIMIT
1033,SELL,9987,290,LIMIT
1034,SELL,10023,87,LIMIT
1035,SELL,9996,365,LIMIT
1036,SELL,10015,69,LIMIT
1037,SELL,0,237,MARKET
1038,SELL,10032,283,LIMIT
1039,BUY,9979,431,LIMIT
1040,BUY,0,101,MARKET
1041,BUY,9971,435,LIMIT
1042,BUY,10044,208,LIMIT
1043,BUY,0,283,MARKET
1044,SELL,9990,188,LIMIT
1045,BUY,0,302,MARKET
1046,SELL,10036,262,LIMIT
1047,SELL,9972,340,LIMIT
1048,BUY,9987,229,LIMIT
1049,BUY,10041,338,LIMIT
1050,SELL,0,21,MARKET
1051,SELL,10000,190,LIMIT
1052,BUY,10032,465,LIMIT
1053,SELL,10024,452,LIMIT
1054,BUY,0,166,MARKET
1055,SELL,9997,297,LIMIT
1056,BUY,10013,188,LIMIT
1057,BUY,10014,499,LIMIT
1058,SELL,10009,250,LIMIT
1059,BUY,9982,226,LIMIT
1060,BUY,10046,144,LIMIT
1061,BUY,10009,309,LIMIT
1062,BUY,10017,416,LIMIT
1063,BUY,10025,246,LIMIT
1064,BUY,10015,12,LIMIT
1065,BUY,10037,83,LIMIT
1066,BUY,0,76,MARKET
1067,BUY,9983,265,LIMIT
1068,BUY,0,373,MARKET
1069,SELL,0,111,MARKET
1070,SELL,0,88,MARKET
1071,SELL,10034,421,LIMIT
1072,SELL,10046,176,LIMIT
1073,BUY,10008,68,LIMIT
1074,BUY,10022,351,LIMIT
1075,BUY,9980,244,LIMIT
1076,BUY,0,273,MARKET
1077,BUY,10044,67,LIMIT
1078,BUY,0,397,MARKET
1079,SELL,10009,448,LIMIT
1080,SELL,10022,405,LIMIT
1081,SELL,10055,465,LIMIT
1082,BUY,9994,245,LIMIT
1083,BUY,10030,210,LIMIT
1084,BUY,10056,405,LIMIT
1085,BUY,10008,336,LIMIT
1086,SELL,9972,80,LIMIT
1087,SELL,10027,217,LIMIT
1088,SELL,10047,204,LIMIT
1089,SELL,10030,248,LIMIT
1090,SELL,10019,130,LIMIT
1091,SELL,10008,377,LIMIT
1092,BUY,10014,401,LIMIT
1093,BUY,10023,206,LIMIT
1094,BUY,10039,3,LIMIT
1095,BUY,10033,223,LIMIT
1096,BUY,10003,41,LIMIT
1097,BUY,10008,315,LIMIT
1098,SELL,10034,30,LIMIT
1099,SELL,9982,436,LIMIT
1100,SELL,10058,307,LIMIT
1101,BUY,10045,19,LIMIT
1102,BUY,9979,45,LIMIT
1103,SELL,10009,208,LIMIT
1104,BUY,10054,361,LIMIT
1105,BUY,10051,425,LIMIT
1106,SELL,9995,116,LIMIT
1107,BUY,10012,295,LIMIT
1108,SELL,10024,55,LIMIT
1109,BUY,10004,485,LIMIT
1110,SELL,0,417,MARKET
1111,SELL,10009,289,LIMIT
1112,BUY,10060,235,LIMIT
1113,SELL,0,442,MARKET
1114,SELL,9969,196,LIMIT
1115,BUY,9991,410,LIMIT
1116,SELL,0,265,MARKET
1117,BUY,9996,128,LIMIT
1118,BUY,10058,421,LIMIT
1119,BUY,9985,244,LIMIT
1120,SELL,10036,138,LIMIT
1121,BUY,9987,121,LIMIT
1122,BUY,0,106,MARKET
1123,BUY,10041,183,LIMIT
1124,BUY,9971,347,LIMIT
1125,SELL,10059,439,LIMIT
1126,BUY,10010,318,LIMIT
1127,SELL,0,452,MARKET
1128,SELL,10061,469,LIMIT
1129,SELL,10061,296,LIMIT
1130,BUY,10018,245,LIMIT
1131,BUY,10015,441,LIMIT
1132,BUY,9981,358,LIMIT
1133,SELL,9968,7,LIMIT
1134,BUY,9980,167,LIMIT
1135,SELL,10001,122,LIMIT
1136,SELL,0,176,MARKET
1137,BUY,9994,215,LIMIT
1138,SELL,10020,144,LIMIT
1139,BUY,10042,352,LIMIT
1140,BUY,9998,285,LIMIT
1141,SELL,10062,77,LIMIT
1142,BUY,10031,69,LIMIT
1143,SELL,10007,129,LIMIT
1144,BUY,10058,84,LIMIT
1145,BUY,10029,430,LIMIT
1146,BUY,10012,134,LIMIT
1147,SELL,10002,177,LIMIT
1148,SELL,10055,494,LIMIT
1149,BUY,10053,333,LIMIT
1150,BUY,0,146,MARKET
1151,SELL,10033,397,LIMIT
1152,SELL,0,196,MARKET
1153,SELL,9991,445,LIMIT
1154,SELL,10050,293,LIMIT
1155,BUY,10015,117,LIMIT
1156,SELL,10062,137,LIMIT
1157,SELL,10029,400,LIMIT
1158,SELL,9996,438,LIMIT
1159,BUY,10056,129,LIMIT
1160,BUY,10023,53,LIMIT
1161,BUY,0,243,MARKET
1162,BUY,10023,269,LIMIT
1163,BUY,9991,44,LIMIT
1164,SELL,10004,378,LIMIT
1165,SELL,9989,270,LIMIT
1166,BUY,10017,441,LIMIT
1167,SELL,10041,479,LIMIT
1168,SELL,10061,277,LIMIT
1169,SELL,10052,450,LIMIT
1170,SELL,10053,274,LIMIT
1171,SELL,10001,413,LIMIT
1172,SELL,10023,134,LIMIT
1173,SELL,10036,418,LIMIT
1174,SELL,10037,5,LIMIT
1175,SELL,0,245,MARKET
1176,BUY,10007,306,LIMIT
1177,BUY,9993,211,LIMIT
1178,SELL,9990,367,LIMIT
1179,SELL,9999,135,LIMIT
1180,SELL,10036,392,LIMIT
1181,SELL,10066,273,LIMIT
1182,SELL,9979,94,LIMIT
1183,SELL,10028,317,LIMIT
1184,SELL,10032,97,LIMIT
1185,BUY,10038,12,LIMIT
1186,BUY,9985,367,LIMIT
1187,BUY,9988,8,LIMIT
1188,BUY,10008,403,LIMIT
1189,SELL,9973,170,LIMIT
1190,BUY,10067,201,LIMIT
1191,SELL,9999,419,LIMIT
1192,BUY,10065,366,LIMIT
1193,SELL,10022,127,LIMIT
1194,BUY,10061,395,LIMIT
1195,BUY,10053,493,LIMIT
1196,SELL,10059,22,LIMIT
1197,BUY,10048,153,LIMIT
1198,SELL,0,443,MARKET
1199,BUY,0,121,MARKET
1200,SELL,9989,407,LIMIT
1201,BUY,9999,5,LIMIT
1202,SELL,9986,191,LIMIT
1203,BUY,9977,352,LIMIT
1204,SELL,0,389,MARKET
1205,BUY,10050,79,LIMIT
1206,BUY,9998,163,LIMIT
1207,SELL,10026,376,LIMIT
1208,BUY,10014,371,LIMIT
1209,SELL,0,249,MARKET
1210,SELL,10038,357,LIMIT
1211,BUY,10038,179,LIMIT
1212,SELL,10045,469,LIMIT
1213,BUY,9989,231,LIMIT
1214,SELL,10028,1,LIMIT
1215,SELL,9973,318,LIMIT
1216,BUY,9979,338,LIMIT
1217,SELL,10059,255,LIMIT
1218,BUY,10014,210,LIMIT
1219,SELL,10040,338,LIMIT
1220,BUY,9989,92,LIMIT
1221,BUY,9996,51,LIMIT
1222,SELL,10038,320,LIMIT
1223,SELL,10000,311,LIMIT
1224,BUY,9999,336,LIMIT
1225,BUY,10054,32,LIMIT
1226,SELL,10063,30,LIMIT
1227,SELL,10067,37,LIMIT
1228,BUY,0,492,MARKET
1229,BUY,10004,273,LIMIT
1230,BUY,10059,128,LIMIT
1231,BUY,10047,213,LIMIT
1232,BUY,10050,184,LIMIT
1233,SELL,10032,453,LIMIT
1234,BUY,10047,206,LIMIT
1235,SELL,10046,308,LIMIT
1236,SELL,0,282,MARKET
1237,SELL,10059,221,LIMIT
1238,SELL,10051,280,LIMIT
1239,SELL,10073,131,LIMIT
1240,SELL,10028,1,LIMIT
1241,BUY,0,306,MARKET
1242,BUY,0,155,MARKET
1243,SELL,0,110,MARKET
1244,BUY,10065,422,LIMIT
1245,BUY,10035,183,LIMIT
1246,BUY,10050,128,LIMIT
1247,SELL,9986,293,LIMIT
1248,BUY,10067,167,LIMIT
1249,BUY,10063,360,LIMIT
1250,BUY,10014,20,LIMIT
1251,SELL,9984,472,LIMIT
1252,SELL,0,223,MARKET
1253,BUY,0,117,MARKET
1254,BUY,10058,196,LIMIT
1255,SELL,10017,277,LIMIT
1256,BUY,10067,114,LIMIT
1257,BUY,10027,498,LIMIT
1258,BUY,10014,403,LIMIT
1259,BUY,9987,244,LIMIT
1260,BUY,10011,44,LIMIT
1261,SELL,9994,391,LIMIT
1262,SELL,10039,203,LIMIT
1263,BUY,10072,269,LIMIT
1264,BUY,10076,221,LIMIT
1265,BUY,10029,217,LIMIT
1266,SELL,10021,305,LIMIT
1267,BUY,9999,180,LIMIT
1268,SELL,10035,23,LIMIT
1269,BUY,9997,388,LIMIT
1270,BUY,9985,125,LIMIT
1271,BUY,0,420,MARKET
1272,BUY,9994,157,LIMIT
1273,SELL,10006,379,LIMIT
1274,BUY,10047,385,LIMIT
1275,SELL,9999,356,LIMIT
1276,BUY,10066,270,LIMIT
1277,SELL,10017,103,LIMIT
1278,SELL,10065,484,LIMIT
1279,BUY,10015,340,LIMIT
1280,SELL,0,10,MARKET
1281,SELL,10030,261,LIMIT
1282,BUY,0,249,MARKET
1283,BUY,10048,495,LIMIT
1284,BUY,10051,157,LIMIT
1285,SELL,10004,10,LIMIT
1286,SELL,10022,121,LIMIT
1287,SELL,10065,132,LIMIT
1288,BUY,0,486,MARKET
1289,BUY,10035,337,LIMIT
1290,BUY,10050,492,LIMIT
1291,BUY,10058,79,LIMIT
1292,SELL,0,169,MARKET
1293,BUY,10002,298,LIMIT
1294,BUY,0,159,MARKET
1295,BUY,10085,75,LIMIT
1296,BUY,10059,273,LIMIT
1297,BUY,10007,373,LIMIT
1298,SELL,0,212,MARKET
1299,SELL,10069,478,LIMIT
1300,SELL,10013,55,LIMIT
1301,BUY,10066,316,LIMIT
1302,BUY,10017,352,LIMIT
1303,SELL,10086,245,LIMIT
1304,SELL,10033,95,LIMIT
1305,SELL,10006,99,LIMIT
1306,BUY,9986,474,LIMIT
1307,SELL,10070,104,LIMIT
1308,BUY,10040,444,LIMIT
1309,SELL,10043,455,LIMIT
1310,SELL,9989,312,LIMIT
1311,SELL,10035,314,LIMIT
1312,BUY,10043,234,LIMIT
1313,BUY,10035,377,LIMIT
1314,SELL,10064,493,LIMIT
1315,BUY,10033,453,LIMIT
1316,SELL,10037,151,LIMIT
1317,BUY,10002,238,LIMIT
1318,SELL,10049,58,LIMIT
1319,BUY,10025,231,LIMIT
1320,BUY,10074,459,LIMIT
1321,SELL,10023,355,LIMIT
1322,BUY,9998,47,LIMIT
1323,SELL,9992,269,LIMIT
1324,SELL,10048,314,LIMIT
1325,SELL,9987,394,LIMIT
1326,SELL,10065,442,LIMIT
1327,BUY,0,92,MARKET
1328,BUY,10020,374,LIMIT
1329,SELL,9996,461,LIMIT
1330,BUY,10077,130,LIMIT
1331,SELL,10042,279,LIMIT
1332,SELL,10053,338,LIMIT
1333,SELL,9988,308,LIMIT
1334,BUY,10049,143,LIMIT
1335,BUY,9998,29,LIMIT
1336,SELL,9985,342,LIMIT
1337,SELL,9993,26,LIMIT
1338,SELL,0,83,MARKET
1339,SELL,10070,359,LIMIT
1340,BUY,0,384,MARKET
1341,SELL,0,48,MARKET
1342,SELL,10032,420,LIMIT
1343,SELL,9991,150,LIMIT
1344,BUY,10018,169,LIMIT
1345,SELL,10073,108,LIMIT
1346,BUY,10078,323,LIMIT
1347,BUY,10074,310,LIMIT
1348,SELL,10027,133,LIMIT
1349,SELL,0,315,MARKET
1350,SELL,10069,255,LIMIT
1351,BUY,0,120,MARKET
1352,SELL,0,1,MARKET
1353,BUY,10004,378,LIMIT
1354,SELL,10030,180,LIMIT
1355,BUY,10014,354,LIMIT
1356,SELL,10028,154,LIMIT
1357,SELL,10004,352,LIMIT
1358,SELL,10062,316,LIMIT
1359,BUY,10032,473,LIMIT
1360,SELL,0,409,MARKET
1361,BUY,10069,236,LIMIT
1362,SELL,10042,476,LIMIT
1363,BUY,10029,290,LIMIT
1364,SELL,9994,107,LIMIT
1365,SELL,10038,34,LIMIT
1366,SELL,10035,193,LIMIT
1367,BUY,10042,96,LIMIT
1368,BUY,0,385,MARKET
1369,SELL,10028,212,LIMIT
1370,SELL,0,191,MARKET
1371,SELL,10031,90,LIMIT
1372,SELL,10091,104,LIMIT
1373,SELL,10052,464,LIMIT
1374,BUY,10053,376,LIMIT
1375,SELL,10011,394,LIMIT
1376,BUY,9996,236,LIMIT
1377,BUY,9997,352,LIMIT
1378,BUY,9998,53,LIMIT
1379,SELL,10091,160,LIMIT
1380,BUY,10019,147,LIMIT
1381,SELL,10080,61,LIMIT
1382,BUY,10009,8,LIMIT
1383,BUY,10040,282,LIMIT
1384,SELL,10086,412,LIMIT
1385,BUY,10035,314,LIMIT
1386,SELL,9999,242,LIMIT
1387,BUY,10003,45,LIMIT
1388,SELL,10073,457,LIMIT
1389,SELL,10037,171,LIMIT
1390,BUY,0,387,MARKET
1391,BUY,10086,240,LIMIT
1392,SELL,10078,364,LIMIT
1393,SELL,10024,74,LIMIT
1394,SELL,0,201,MARKET
1395,SELL,10037,233,LIMIT
1396,BUY,10010,180,LIMIT
1397,SELL,10032,394,LIMIT
1398,BUY,10047,419,LIMIT
1399,BUY,10080,37,LIMIT
1400,SELL,10049,123,LIMIT
1401,BUY,10059,197,LIMIT
1402,SELL,10085,303,LIMIT
1403,SELL,10040,279,LIMIT
1404,BUY,10083,40,LIMIT
1405,SELL,10075,238,LIMIT
1406,BUY,10021,158,LIMIT
1407,BUY,10086,417,LIMIT
1408,SELL,10082,339,LIMIT
1409,BUY,10016,455,LIMIT
1410,BUY,10084,77,LIMIT
1411,SELL,10073,229,LIMIT
1412,BUY,10039,154,LIMIT
1413,SELL,0,480,MARKET
1414,SELL,0,299,MARKET
1415,SELL,10036,32,LIMIT
1416,BUY,10070,421,LIMIT
1417,BUY,0,444,MARKET
1418,BUY,10073,202,LIMIT
1419,SELL,10050,196,LIMIT
1420,BUY,10059,72,LIMIT
1421,SELL,10044,431,LIMIT
1422,BUY,10083,65,LIMIT
1423,BUY,9999,74,LIMIT
1424,SELL,10015,44,LIMIT
1425,SELL,0,458,MARKET
1426,SELL,10056,261,LIMIT
1427,SELL,10026,96,LIMIT
1428,BUY,10091,122,LIMIT
1429,SELL,10068,296,LIMIT
1430,BUY,0,291,MARKET
1431,SELL,10060,493,LIMIT
1432,BUY,10093,270,LIMIT
1433,SELL,10066,456,LIMIT
1434,BUY,10081,380,LIMIT
1435,BUY,10071,409,LIMIT
1436,SELL,10046,274,LIMIT
1437,SELL,10062,294,LIMIT
1438,SELL,10040,149,LIMIT
1439,BUY,10078,384,LIMIT
1440,SELL,10062,297,LIMIT
1441,BUY,10038,415,LIMIT
1442,BUY,10012,65,LIMIT
1443,BUY,0,143,MARKET
1444,BUY,10038,440,LIMIT
1445,BUY,10080,90,LIMIT
1446,BUY,10051,414,LIMIT
1447,SELL,10033,249,LIMIT
1448,BUY,10012,496,LIMIT
1449,BUY,10097,212,LIMIT
1450,BUY,10093,327,LIMIT
1451,BUY,10044,28,LIMIT
1452,SELL,10015,27,LIMIT
1453,SELL,10038,244,LIMIT
1454,BUY,10091,200,LIMIT
1455,SELL,10056,7,LIMIT
1456,SELL,10041,493,LIMIT
1457,BUY,10070,327,LIMIT
1458,SELL,10085,440,LIMIT
1459,SELL,10014,131,LIMIT
1460,SELL,10089,384,LIMIT
1461,BUY,10088,354,LIMIT
1462,SELL,10087,5,LIMIT
1463,BUY,10067,54,LIMIT
1464,SELL,10093,146,LIMIT
1465,BUY,10080,48,LIMIT
1466,BUY,0,327,MARKET
1467,BUY,10076,67,LIMIT
1468,BUY,0,357,MARKET
1469,SELL,10082,480,LIMIT
1470,SELL,0,142,MARKET
1471,SELL,10096,38,LIMIT
1472,BUY,10039,31,LIMIT
1473,SELL,10005,252,LIMIT
1474,SELL,10058,56,LIMIT
1475,SELL,10077,55,LIMIT
1476,SELL,10004,37,LIMIT
1477,SELL,9998,460,LIMIT
1478,BUY,9996,478,LIMIT
1479,SELL,10084,169,LIMIT
1480,BUY,10093,252,LIMIT
1481,SELL,10088,400,LIMIT
1482,BUY,10082,419,LIMIT
1483,BUY,10039,171,LIMIT
1484,SELL,10075,491,LIMIT
1485,BUY,10039,42,LIMIT
1486,SELL,10018,284,LIMIT
1487,SELL,10033,357,LIMIT
1488,BUY,10040,250,LIMIT
1489,SELL,10011,19,LIMIT
1490,BUY,10068,123,LIMIT
1491,SELL,10062,330,LIMIT
1492,SELL,10050,495,LIMIT
1493,BUY,10035,404,LIMIT
1494,BUY,10020,414,LIMIT
1495,SELL,0,446,MARKET
1496,BUY,10024,474,LIMIT
1497,BUY,10056,335,LIMIT
1498,SELL,0,317,MARKET
1499,BUY,10008,8,LIMIT
1500,BUY,0,421,MARKET
1501,SELL,10065,33,LIMIT
1502,BUY,10067,113,LIMIT
1503,BUY,10082,348,LIMIT
1504,SELL,10075,295,LIMIT
1505,BUY,10016,392,LIMIT
1506,BUY,10003,141,LIMIT
1507,SELL,10034,284,LIMIT
1508,SELL,10060,21,LIMIT
1509,BUY,10065,314,LIMIT
1510,BUY,10047,42,LIMIT
1511,BUY,9995,362,LIMIT
1512,SELL,10083,244,LIMIT
1513,BUY,10067,139,LIMIT
1514,SELL,10009,313,LIMIT
1515,BUY,10079,256,LIMIT
1516,BUY,10089,155,LIMIT
1517,SELL,10019,99,LIMIT
1518,BUY,10085,277,LIMIT
1519,BUY,10069,338,LIMIT
1520,SELL,10002,408,LIMIT
1521,SELL,10007,344,LIMIT
1522,BUY,10022,108,LIMIT
1523,SELL,10083,233,LIMIT
1524,BUY,10053,91,LIMIT
1525,BUY,9998,37,LIMIT
1526,SELL,10024,215,LIMIT
1527,SELL,9996,167,LIMIT
1528,BUY,10033,446,LIMIT
1529,SELL,0,38,MARKET
1530,SELL,10035,75,LIMIT
1531,SELL,10026,70,LIMIT
1532,BUY,10013,104,LIMIT
1533,BUY,10051,31,LIMIT
1534,BUY,10038,235,LIMIT
1535,BUY,10007,454,LIMIT
1536,BUY,10060,488,LIMIT
1537,BUY,10050,438,LIMIT
1538,BUY,10045,251,LIMIT
1539,SELL,10013,8,LIMIT
1540,SELL,10010,127,LIMIT
1541,SELL,10054,485,LIMIT
1542,BUY,9983,21,LIMIT
1543,BUY,10028,246,LIMIT
1544,BUY,10009,43,LIMIT
1545,BUY,10032,487,LIMIT
1546,BUY,10009,332,LIMIT
1547,BUY,10017,83,LIMIT
1548,SELL,0,383,MARKET
1549,BUY,0,238,MARKET
1550,SELL,10026,321,LIMIT
1551,BUY,0,37,MARKET
1552,SELL,10016,219,LIMIT
1553,BUY,9989,318,LIMIT
1554,BUY,10065,187,LIMIT
1555,BUY,10037,317,LIMIT
1556,SELL,10059,287,LIMIT
1557,BUY,10077,105,LIMIT
1558,SELL,9991,333,LIMIT
1559,BUY,10074,116,LIMIT
1560,SELL,0,258,MARKET
1561,SELL,9986,191,LIMIT
1562,SELL,10045,425,LIMIT
1563,SELL,10063,423,LIMIT
1564,SELL,10025,410,LIMIT
1565,BUY,10037,45,LIMIT
1566,SELL,0,148,MARKET
1567,BUY,9991,357,LIMIT
1568,SELL,10002,267,LIMIT
1569,BUY,10064,278,LIMIT
1570,SELL,10032,378,LIMIT
1571,BUY,9985,12,LIMIT
1572,SELL,10019,336,LIMIT
1573,SELL,10062,357,LIMIT
1574,SELL,10050,68,LIMIT
1575,BUY,10007,248,LIMIT
1576,SELL,9984,76,LIMIT
1577,SELL,9999,317,LIMIT
1578,SELL,9999,430,LIMIT
1579,BUY,9992,22,LIMIT
1580,BUY,10025,95,LIMIT
1581,BUY,10021,76,LIMIT
1582,SELL,9997,274,LIMIT
1583,BUY,0,208,MARKET
1584,BUY,0,476,MARKET
1585,BUY,10071,280,LIMIT
1586,SELL,10015,243,LIMIT
1587,BUY,10071,465,LIMIT
1588,SELL,10071,246,LIMIT
1589,BUY,9991,158,LIMIT
1590,SELL,10004,229,LIMIT
1591,BUY,10053,329,LIMIT
1592,BUY,10073,143,LIMIT
1593,BUY,10031,347,LIMIT
1594,BUY,0,202,MARKET
1595,SELL,10051,262,LIMIT
1596,SELL,10064,438,LIMIT
1597,SELL,9974,146,LIMIT
1598,SELL,10030,448,LIMIT
1599,BUY,10030,380,LIMIT
1600,SELL,10067,497,LIMIT
1601,SELL,10049,307,LIMIT
1602,BUY,10033,445,LIMIT
1603,SELL,10049,388,LIMIT
1604,BUY,10055,469,LIMIT
1605,SELL,10033,364,LIMIT
1606,BUY,10023,149,LIMIT
1607,SELL,10014,428,LIMIT
1608,SELL,10071,238,LIMIT
1609,BUY,9995,135,LIMIT
1610,SELL,10061,458,LIMIT
1611,SELL,10064,331,LIMIT
1612,BUY,10010,253,LIMIT
1613,SELL,10046,224,LIMIT
1614,SELL,0,419,MARKET
1615,SELL,10046,9,LIMIT
1616,BUY,9991,164,LIMIT
1617,BUY,9979,140,LIMIT
1618,SELL,10018,25,LIMIT
1619,SELL,9982,264,LIMIT
1620,BUY,10048,386,LIMIT
1621,SELL,0,424,MARKET
1622,SELL,10061,353,LIMIT
1623,BUY,10017,422,LIMIT
1624,BUY,10007,191,LIMIT
1625,SELL,9991,53,LIMIT
1626,BUY,9994,408,LIMIT
1627,BUY,9980,60,LIMIT
1628,BUY,10009,354,LIMIT
1629,BUY,10046,268,LIMIT
1630,BUY,9973,382,LIMIT
1631,BUY,10057,73,LIMIT
1632,BUY,9996,67,LIMIT
1633,SELL,10069,58,LIMIT
1634,BUY,10064,221,LIMIT
